Date,CenterID,ClassroomID,EnrollmentCount,FTEEnrollment
6/17/2009,C-JP,CL-JPPS2-01,1,2.2
6/17/2009,C-LCV,CL-LCVIN-01,2,3.6
6/17/2009,C-LCV,CL-LCVPS-01,7,15
6/17/2009,C-LCV,CL-LCVTO-01,6,13.4
6/18/2009,C-HP,CL-HPPS2-01,1,2.6
6/18/2009,C-HP,CL-HPTO-01,1,0.4
6/18/2009,C-JP,CL-JPPS2-01,1,13.8
6/18/2009,C-JP,CL-JPTO-01,1,0.4
6/18/2009,C-LCV,CL-LCVIN-01,2,11.8
6/18/2009,C-LCV,CL-LCVPS-01,6,11.6
6/18/2009,C-LCV,CL-LCVTO-01,5,10.6
6/19/2009,C-HP,CL-HPPS2-01,1,2.6
6/19/2009,C-JP,CL-JPPS2-01,1,2.2
6/19/2009,C-LCV,CL-LCVIN-01,2,3.6
6/19/2009,C-LCV,CL-LCVPS-01,7,15
6/19/2009,C-LCV,CL-LCVTO-01,6,13.4
6/22/2009,C-HP,CL-HPPS2-01,1,2.6
6/22/2009,C-JP,CL-JPPS2-01,1,2.2
6/22/2009,C-LCV,CL-LCVIN-01,2,3.6
6/22/2009,C-LCV,CL-LCVPS-01,7,15
6/22/2009,C-LCV,CL-LCVTO-01,6,13.4
6/23/2009,C-HP,CL-HPPS2-01,1,2.6
6/23/2009,C-HP,CL-HPTO-01,1,0.4
6/23/2009,C-JP,CL-JPPS2-01,1,13.8
6/23/2009,C-JP,CL-JPTO-01,1,0.4
6/23/2009,C-LCV,CL-LCVIN-01,2,11.8
6/23/2009,C-LCV,CL-LCVPS-01,6,11.6
6/23/2009,C-LCV,CL-LCVTO-01,5,10.6
6/24/2009,C-HP,CL-HPPS2-01,1,2.6
6/24/2009,C-JP,CL-JPPS2-01,1,2.2
6/24/2009,C-LCV,CL-LCVIN-01,2,3.6
6/24/2009,C-LCV,CL-LCVPS-01,7,15
6/24/2009,C-LCV,CL-LCVTO-01,6,13.4
6/25/2009,C-HP,CL-HPPS2-01,1,2.6
6/25/2009,C-HP,CL-HPTO-01,1,0.4
6/25/2009,C-JP,CL-JPPS2-01,1,13.8
6/25/2009,C-JP,CL-JPTO-01,1,0.4
6/25/2009,C-LCV,CL-LCVIN-01,2,11.8
6/25/2009,C-LCV,CL-LCVPS-01,6,11.6
6/25/2009,C-LCV,CL-LCVTO-01,5,10.6
6/26/2009,C-HP,CL-HPPS2-01,1,2.6
6/26/2009,C-JP,CL-JPPS2-01,1,2.2
6/26/2009,C-LCV,CL-LCVIN-01,2,3.6
6/26/2009,C-LCV,CL-LCVPS-01,7,15
6/26/2009,C-LCV,CL-LCVTO-01,6,13.4
6/29/2009,C-HP,CL-HPPS2-01,1,2.6
6/29/2009,C-JP,CL-JPPS2-01,1,2.2
6/29/2009,C-LCV,CL-LCVIN-01,2,3.6
6/29/2009,C-LCV,CL-LCVPS-01,7,15
6/29/2009,C-LCV,CL-LCVTO-01,6,13.4
6/30/2009,C-HP,CL-HPPS2-01,1,2.6
6/30/2009,C-HP,CL-HPTO-01,1,0.4
6/30/2009,C-JP,CL-JPPS2-01,1,13.8
6/30/2009,C-JP,CL-JPTO-01,1,0.4
6/30/2009,C-LCV,CL-LCVIN-01,2,11.8
6/30/2009,C-LCV,CL-LCVPS-01,6,11.6
6/30/2009,C-LCV,CL-LCVTO-01,5,10.6
7/1/2009,C-HP,CL-HPPS2-01,1,2.6
7/1/2009,C-JP,CL-JPPS2-01,1,2.2
7/1/2009,C-LCV,CL-LCVIN-01,2,3.6
7/1/2009,C-LCV,CL-LCVPS-01,7,15
7/1/2009,C-LCV,CL-LCVTO-01,6,13.4
7/2/2009,C-HP,CL-HPPS2-01,1,2.6
7/2/2009,C-HP,CL-HPTO-01,1,0.4
7/2/2009,C-JP,CL-JPPS2-01,1,13.8
7/2/2009,C-JP,CL-JPTO-01,1,0.4
7/2/2009,C-LCV,CL-LCVIN-01,2,11.8
7/2/2009,C-LCV,CL-LCVPS-01,6,11.6
7/2/2009,C-LCV,CL-LCVTO-01,5,10.6
7/3/2009,C-HP,CL-HPPS2-01,1,2.6
7/3/2009,C-JP,CL-JPPS2-01,1,2.2
7/3/2009,C-LCV,CL-LCVIN-01,2,3.6
7/3/2009,C-LCV,CL-LCVPS-01,7,15
7/3/2009,C-LCV,CL-LCVTO-01,6,13.4
7/6/2009,C-HP,CL-HPPS2-01,1,2.6
7/6/2009,C-JP,CL-JPPS2-01,1,2.2
7/6/2009,C-LCV,CL-LCVIN-01,2,3.6
7/6/2009,C-LCV,CL-LCVPS-01,7,15
7/6/2009,C-LCV,CL-LCVTO-01,6,13.4
7/7/2009,C-HP,CL-HPTO-01,1,0.4
7/7/2009,C-JP,CL-JPPS2-01,1,13.8
7/7/2009,C-JP,CL-JPTO-01,1,0.4
7/7/2009,C-LCV,CL-LCVIN-01,2,11.8
7/7/2009,C-LCV,CL-LCVPS-01,6,11.6
7/7/2009,C-LCV,CL-LCVTO-01,5,10.6
7/8/2009,C-JP,CL-JPPS2-01,1,2.2
7/8/2009,C-LCV,CL-LCVIN-01,2,3.6
7/8/2009,C-LCV,CL-LCVPS-01,7,15
7/8/2009,C-LCV,CL-LCVTO-01,6,13.4
7/9/2009,C-HP,CL-HPTO-01,1,0.4
7/9/2009,C-JP,CL-JPPS2-01,1,13.8
7/9/2009,C-JP,CL-JPTO-01,1,0.4
7/9/2009,C-LCV,CL-LCVIN-01,2,11.8
7/9/2009,C-LCV,CL-LCVPS-01,6,11.6
7/9/2009,C-LCV,CL-LCVTO-01,5,10.6
7/10/2009,C-JP,CL-JPPS2-01,2,7.4
7/10/2009,C-LCV,CL-LCVIN-01,2,3.6
7/10/2009,C-LCV,CL-LCVPS-01,7,15
7/10/2009,C-LCV,CL-LCVTO-01,6,13.4
7/13/2009,C-JP,CL-JPPS2-01,2,7.4
7/13/2009,C-LCV,CL-LCVIN-01,2,3.6
7/13/2009,C-LCV,CL-LCVPS-01,7,15
7/13/2009,C-LCV,CL-LCVTO-01,6,13.4
7/14/2009,C-HP,CL-HPTO-01,1,0.4
7/14/2009,C-JP,CL-JPPS2-01,2,19
7/14/2009,C-JP,CL-JPTO-01,1,0.4
7/14/2009,C-LCV,CL-LCVIN-01,2,11.8
7/14/2009,C-LCV,CL-LCVPS-01,6,11.6
7/14/2009,C-LCV,CL-LCVTO-01,5,10.6
7/15/2009,C-JP,CL-JPPS2-01,2,7.4
7/15/2009,C-LCV,CL-LCVIN-01,2,3.6
7/15/2009,C-LCV,CL-LCVPS-01,7,15
7/15/2009,C-LCV,CL-LCVTO-01,6,13.4
7/16/2009,C-HP,CL-HPTO-01,1,0.4
7/16/2009,C-JP,CL-JPPS2-01,2,19
7/16/2009,C-JP,CL-JPTO-01,1,0.4
7/16/2009,C-LCV,CL-LCVIN-01,1,9.2
7/16/2009,C-LCV,CL-LCVPS-01,6,11.6
7/16/2009,C-LCV,CL-LCVTO-01,6,13.2
7/17/2009,C-JP,CL-JPPS2-01,2,7.4
7/17/2009,C-LCV,CL-LCVIN-01,1,1
7/17/2009,C-LCV,CL-LCVPS-01,7,15
7/17/2009,C-LCV,CL-LCVTO-01,7,16
7/20/2009,C-JP,CL-JPPS2-01,2,7.4
7/20/2009,C-LCV,CL-LCVIN-01,1,1
7/20/2009,C-LCV,CL-LCVPS-01,7,15
7/20/2009,C-LCV,CL-LCVTO-01,7,16
7/21/2009,C-HP,CL-HPTO-01,1,0.4
7/21/2009,C-JP,CL-JPPS2-01,2,19
7/21/2009,C-JP,CL-JPTO-01,1,0.4
7/21/2009,C-LCV,CL-LCVIN-01,1,9.2
7/21/2009,C-LCV,CL-LCVPS-01,6,11.6
7/21/2009,C-LCV,CL-LCVTO-01,6,13.2
7/22/2009,C-JP,CL-JPPS2-01,2,7.4
7/22/2009,C-LCV,CL-LCVIN-01,1,1
7/22/2009,C-LCV,CL-LCVPS-01,7,15
7/22/2009,C-LCV,CL-LCVTO-01,7,16
7/23/2009,C-HP,CL-HPTO-01,1,0.4
7/23/2009,C-JP,CL-JPPS2-01,2,19
7/23/2009,C-JP,CL-JPTO-01,1,0.4
7/23/2009,C-LCV,CL-LCVIN-01,1,9.2
7/23/2009,C-LCV,CL-LCVPS-01,6,11.6
7/23/2009,C-LCV,CL-LCVTO-01,6,13.2
7/24/2009,C-JP,CL-JPPS2-01,2,7.4
7/24/2009,C-LCV,CL-LCVIN-01,1,1
7/24/2009,C-LCV,CL-LCVPS-01,7,15
7/24/2009,C-LCV,CL-LCVTO-01,7,16
7/27/2009,C-JP,CL-JPPS2-01,2,7.4
7/27/2009,C-LCV,CL-LCVIN-01,1,1
7/27/2009,C-LCV,CL-LCVPS-01,7,15
7/27/2009,C-LCV,CL-LCVTO-01,7,16
7/28/2009,C-HP,CL-HPTO-01,1,0.4
7/28/2009,C-JP,CL-JPPS2-01,2,19
7/28/2009,C-JP,CL-JPTO-01,1,0.4
7/28/2009,C-LCV,CL-LCVIN-01,1,9.2
7/28/2009,C-LCV,CL-LCVPS-01,6,11.6
7/28/2009,C-LCV,CL-LCVTO-01,6,13.2
7/29/2009,C-JP,CL-JPPS2-01,2,7.4
7/29/2009,C-LCV,CL-LCVIN-01,1,1
7/29/2009,C-LCV,CL-LCVPS-01,7,15
7/29/2009,C-LCV,CL-LCVTO-01,7,16
7/30/2009,C-HP,CL-HPTO-01,1,0.4
7/30/2009,C-JP,CL-JPPS2-01,2,19
7/30/2009,C-JP,CL-JPTO-01,1,0.4
7/30/2009,C-LCV,CL-LCVIN-01,1,9.2
7/30/2009,C-LCV,CL-LCVPS-01,6,11.6
7/30/2009,C-LCV,CL-LCVTO-01,6,13.2
7/31/2009,C-JP,CL-JPPS2-01,2,7.4
7/31/2009,C-LCV,CL-LCVIN-01,1,1
7/31/2009,C-LCV,CL-LCVPS-01,6,13.4
7/31/2009,C-LCV,CL-LCVTO-01,8,17.6
8/3/2009,C-JP,CL-JPPS2-01,2,7.4
8/3/2009,C-LCV,CL-LCVIN-01,1,1
8/3/2009,C-LCV,CL-LCVPS-01,6,13.4
8/3/2009,C-LCV,CL-LCVTO-01,8,17.6
8/4/2009,C-HP,CL-HPTO-01,1,0.4
8/4/2009,C-JP,CL-JPPS2-01,2,19
8/4/2009,C-JP,CL-JPTO-01,1,0.4
8/4/2009,C-LCV,CL-LCVIN-01,1,9.2
8/4/2009,C-LCV,CL-LCVPS-01,6,11.6
8/4/2009,C-LCV,CL-LCVTO-01,6,13.2
8/5/2009,C-JP,CL-JPPS2-01,2,7.4
8/5/2009,C-LCV,CL-LCVIN-01,1,1
8/5/2009,C-LCV,CL-LCVPS-01,6,13.4
8/5/2009,C-LCV,CL-LCVTO-01,8,17.6
8/6/2009,C-HP,CL-HPTO-01,1,0.4
8/6/2009,C-JP,CL-JPPS2-01,2,19
8/6/2009,C-JP,CL-JPTO-01,1,0.4
8/6/2009,C-LCV,CL-LCVIN-01,1,9.2
8/6/2009,C-LCV,CL-LCVPS-01,6,11.6
8/6/2009,C-LCV,CL-LCVTO-01,6,13.2
8/7/2009,C-JP,CL-JPPS2-01,2,7.4
8/7/2009,C-LCV,CL-LCVIN-01,1,1
8/7/2009,C-LCV,CL-LCVPS-01,7,15
8/7/2009,C-LCV,CL-LCVTO-01,8,17.6
8/10/2009,C-JP,CL-JPPS2-01,2,7.4
8/10/2009,C-LCV,CL-LCVIN-01,1,1
8/10/2009,C-LCV,CL-LCVPS-01,7,15
8/10/2009,C-LCV,CL-LCVTO-01,8,17.6
8/11/2009,C-HP,CL-HPTO-01,1,0.4
8/11/2009,C-JP,CL-JPPS2-01,2,19
8/11/2009,C-JP,CL-JPTO-01,1,0.4
8/11/2009,C-LCV,CL-LCVIN-01,1,9.2
8/11/2009,C-LCV,CL-LCVPS-01,6,11.6
8/11/2009,C-LCV,CL-LCVTO-01,6,13.2
8/12/2009,C-JP,CL-JPPS2-01,2,7.4
8/12/2009,C-LCV,CL-LCVIN-01,1,1
8/12/2009,C-LCV,CL-LCVPS-01,7,15
8/12/2009,C-LCV,CL-LCVTO-01,8,17.6
8/13/2009,C-HP,CL-HPTO-01,1,0.4
8/13/2009,C-JP,CL-JPPS2-01,2,19
8/13/2009,C-JP,CL-JPTO-01,1,0.4
8/13/2009,C-LCV,CL-LCVIN-01,1,9.2
8/13/2009,C-LCV,CL-LCVPS-01,6,11.6
8/13/2009,C-LCV,CL-LCVTO-01,6,13.2
8/14/2009,C-JP,CL-JPPS2-01,2,7.4
8/14/2009,C-LCV,CL-LCVIN-01,1,1
8/14/2009,C-LCV,CL-LCVPS-01,7,15
8/14/2009,C-LCV,CL-LCVTO-01,8,17.6
8/17/2009,C-JP,CL-JPPS1-01,1,5.6
8/17/2009,C-JP,CL-JPPS2-01,2,7.4
8/17/2009,C-LCV,CL-LCVIN-01,1,1
8/17/2009,C-LCV,CL-LCVPS-01,7,15
8/17/2009,C-LCV,CL-LCVTO-01,8,17.6
8/18/2009,C-HP,CL-HPTO-01,1,0.4
8/18/2009,C-JP,CL-JPPS1-01,1,5.6
8/18/2009,C-JP,CL-JPPS2-01,2,19
8/18/2009,C-JP,CL-JPTO-01,1,0.4
8/18/2009,C-LCV,CL-LCVIN-01,1,9.2
8/18/2009,C-LCV,CL-LCVPS-01,6,11.6
8/18/2009,C-LCV,CL-LCVTO-01,5,10.6
8/19/2009,C-JP,CL-JPPS1-01,1,5.6
8/19/2009,C-JP,CL-JPPS2-01,2,7.4
8/19/2009,C-LCV,CL-LCVIN-01,2,2.4
8/19/2009,C-LCV,CL-LCVPS-01,8,16.6
8/19/2009,C-LCV,CL-LCVTO-01,7,16
8/20/2009,C-HP,CL-HPTO-01,1,0.4
8/20/2009,C-JP,CL-JPPS1-01,1,5.6
8/20/2009,C-JP,CL-JPPS2-01,2,19
8/20/2009,C-JP,CL-JPTO-01,1,0.4
8/20/2009,C-LCV,CL-LCVIN-01,2,10.6
8/20/2009,C-LCV,CL-LCVPS-01,6,11.6
8/20/2009,C-LCV,CL-LCVTO-01,5,10.6
8/21/2009,C-JP,CL-JPPS1-01,1,5.6
8/21/2009,C-JP,CL-JPPS2-01,2,7.4
8/21/2009,C-LCV,CL-LCVIN-01,2,2.4
8/21/2009,C-LCV,CL-LCVPS-01,8,16.6
8/21/2009,C-LCV,CL-LCVTO-01,7,16
8/24/2009,C-JP,CL-JPPS1-01,1,5.6
8/24/2009,C-JP,CL-JPPS2-01,2,7.4
8/24/2009,C-LCV,CL-LCVIN-01,2,2.4
8/24/2009,C-LCV,CL-LCVPS-01,8,16.6
8/24/2009,C-LCV,CL-LCVTO-01,7,16
8/25/2009,C-HP,CL-HPTO-01,1,0.4
8/25/2009,C-JP,CL-JPPS1-01,1,5.6
8/25/2009,C-JP,CL-JPPS2-01,2,19
8/25/2009,C-JP,CL-JPTO-01,1,0.4
8/25/2009,C-LCV,CL-LCVIN-01,2,10.6
8/25/2009,C-LCV,CL-LCVPS-01,6,11.6
8/25/2009,C-LCV,CL-LCVTO-01,5,10.6
8/26/2009,C-JP,CL-JPPS1-01,1,5.6
8/26/2009,C-JP,CL-JPPS2-01,2,7.4
8/26/2009,C-LCV,CL-LCVIN-01,2,2.4
8/26/2009,C-LCV,CL-LCVPS-01,8,16.6
8/26/2009,C-LCV,CL-LCVTO-01,7,16
8/27/2009,C-HP,CL-HPTO-01,1,0.4
8/27/2009,C-JP,CL-JPPS1-01,1,5.6
8/27/2009,C-JP,CL-JPPS2-01,2,19
8/27/2009,C-JP,CL-JPTO-01,1,0.4
8/27/2009,C-LCV,CL-LCVIN-01,2,10.6
8/27/2009,C-LCV,CL-LCVPS-01,6,11.6
8/27/2009,C-LCV,CL-LCVTO-01,5,10.6
8/28/2009,C-JP,CL-JPPS1-01,1,5.6
8/28/2009,C-JP,CL-JPPS2-01,2,7.4
8/28/2009,C-LCV,CL-LCVIN-01,2,2.4
8/28/2009,C-LCV,CL-LCVPS-01,9,20.6
8/28/2009,C-LCV,CL-LCVTO-01,7,16
8/31/2009,C-JP,CL-JPPS1-01,1,5.6
8/31/2009,C-JP,CL-JPPS2-01,2,7.4
8/31/2009,C-LCV,CL-LCVIN-01,2,2.4
8/31/2009,C-LCV,CL-LCVPS-01,9,20.6
8/31/2009,C-LCV,CL-LCVTO-01,7,16
9/1/2009,C-HP,CL-HPTO-01,1,0.4
9/1/2009,C-JP,CL-JPPS1-01,1,5.6
9/1/2009,C-JP,CL-JPPS2-01,2,19
9/1/2009,C-JP,CL-JPTO-01,1,0.4
9/1/2009,C-LCV,CL-LCVIN-01,2,10.6
9/1/2009,C-LCV,CL-LCVPS-01,7,15.6
9/1/2009,C-LCV,CL-LCVTO-01,5,10.6
9/2/2009,C-JP,CL-JPPS1-01,1,5.6
9/2/2009,C-JP,CL-JPPS2-01,2,7.4
9/2/2009,C-LCV,CL-LCVIN-01,2,2.4
9/2/2009,C-LCV,CL-LCVPS-01,9,20.6
9/2/2009,C-LCV,CL-LCVTO-01,7,16
9/3/2009,C-HP,CL-HPTO-01,1,0.4
9/3/2009,C-JP,CL-JPPS1-01,1,5.6
9/3/2009,C-JP,CL-JPPS2-01,2,19
9/3/2009,C-JP,CL-JPTO-01,1,0.4
9/3/2009,C-LCV,CL-LCVIN-01,2,10.6
9/3/2009,C-LCV,CL-LCVPS-01,7,15.6
9/3/2009,C-LCV,CL-LCVTO-01,5,10.6
9/4/2009,C-HP,CL-HPPS2-01,1,0.6
9/4/2009,C-JP,CL-JPPS1-01,1,5.6
9/4/2009,C-JP,CL-JPPS2-01,2,7.4
9/4/2009,C-LCV,CL-LCVIN-01,2,2.4
9/4/2009,C-LCV,CL-LCVPS-01,9,20.6
9/4/2009,C-LCV,CL-LCVTO-01,7,16
9/7/2009,C-HP,CL-HPPS2-01,1,0.6
9/7/2009,C-JP,CL-JPPS1-01,1,5.6
9/7/2009,C-JP,CL-JPPS2-01,2,7.4
9/7/2009,C-LCV,CL-LCVIN-01,2,2.4
9/7/2009,C-LCV,CL-LCVPS-01,9,20.6
9/7/2009,C-LCV,CL-LCVTO-01,7,16
9/8/2009,C-HP,CL-HPTO-01,1,0.4
9/8/2009,C-JP,CL-JPPS1-01,1,5.6
9/8/2009,C-JP,CL-JPPS2-01,2,19
9/8/2009,C-JP,CL-JPTO-01,1,0.4
9/8/2009,C-LCV,CL-LCVIN-01,2,10.6
9/8/2009,C-LCV,CL-LCVPS-01,7,15.6
9/8/2009,C-LCV,CL-LCVTO-01,5,10.6
9/9/2009,C-HP,CL-HPPS2-01,1,0.6
9/9/2009,C-JP,CL-JPPS1-01,1,5.6
9/9/2009,C-JP,CL-JPPS2-01,2,7.4
9/9/2009,C-LCV,CL-LCVIN-01,2,2.4
9/9/2009,C-LCV,CL-LCVPS-01,9,20.6
9/9/2009,C-LCV,CL-LCVTO-01,8,17
9/10/2009,C-HP,CL-HPTO-01,1,0.4
9/10/2009,C-JP,CL-JPPS1-01,1,5.6
9/10/2009,C-JP,CL-JPPS2-01,2,19
9/10/2009,C-JP,CL-JPTO-01,1,0.4
9/10/2009,C-LCV,CL-LCVIN-01,2,10.6
9/10/2009,C-LCV,CL-LCVPS-01,7,15.6
9/10/2009,C-LCV,CL-LCVTO-01,5,10.6
9/11/2009,C-HP,CL-HPPS2-01,1,0.6
9/11/2009,C-JP,CL-JPPS1-01,1,5.6
9/11/2009,C-JP,CL-JPPS2-01,2,7.4
9/11/2009,C-LCV,CL-LCVIN-01,2,2.4
9/11/2009,C-LCV,CL-LCVPS-01,9,20.6
9/11/2009,C-LCV,CL-LCVTO-01,8,17
9/14/2009,C-HP,CL-HPPS2-01,1,0.6
9/14/2009,C-JP,CL-JPPS1-01,1,5.6
9/14/2009,C-JP,CL-JPPS2-01,2,7.4
9/14/2009,C-LCV,CL-LCVIN-01,2,2.4
9/14/2009,C-LCV,CL-LCVPS-01,10,23.2
9/14/2009,C-LCV,CL-LCVTO-01,7,14.4
9/15/2009,C-HP,CL-HPTO-01,1,0.4
9/15/2009,C-JP,CL-JPPS1-01,1,5.6
9/15/2009,C-JP,CL-JPPS2-01,2,19
9/15/2009,C-JP,CL-JPTO-01,1,0.4
9/15/2009,C-LCV,CL-LCVIN-01,2,10.6
9/15/2009,C-LCV,CL-LCVPS-01,7,15.6
9/15/2009,C-LCV,CL-LCVTO-01,5,10.6
9/16/2009,C-HP,CL-HPPS2-01,1,0.6
9/16/2009,C-JP,CL-JPPS1-01,1,5.6
9/16/2009,C-JP,CL-JPPS2-01,2,7.4
9/16/2009,C-LCV,CL-LCVIN-01,2,2.4
9/16/2009,C-LCV,CL-LCVPS-01,9,21.2
9/16/2009,C-LCV,CL-LCVTO-01,7,14.4
9/16/2009,C-TD,CL-TDTO-01,1,2
9/17/2009,C-HP,CL-HPTO-01,1,0.4
9/17/2009,C-JP,CL-JPPS1-01,1,5.6
9/17/2009,C-JP,CL-JPPS2-01,2,19
9/17/2009,C-JP,CL-JPTO-01,1,0.4
9/17/2009,C-LCV,CL-LCVIN-01,2,10.6
9/17/2009,C-LCV,CL-LCVPS-01,8,18.6
9/17/2009,C-LCV,CL-LCVTO-01,4,7.6
9/18/2009,C-HP,CL-HPPS2-01,1,0.6
9/18/2009,C-JP,CL-JPPS2-01,2,7.4
9/18/2009,C-LCV,CL-LCVIN-01,2,2.4
9/18/2009,C-LCV,CL-LCVPS-01,11,29.8
9/18/2009,C-LCV,CL-LCVTO-01,6,11.4
9/18/2009,C-TD,CL-TDTO-01,1,2
9/21/2009,C-HP,CL-HPPS2-01,1,0.6
9/21/2009,C-JP,CL-JPPS2-01,2,7.4
9/21/2009,C-LCV,CL-LCVIN-01,2,2.4
9/21/2009,C-LCV,CL-LCVPS-01,11,29.8
9/21/2009,C-LCV,CL-LCVTO-01,6,11.4
9/21/2009,C-TD,CL-TDTO-01,1,2
9/22/2009,C-HP,CL-HPTO-01,1,0.4
9/22/2009,C-JP,CL-JPPS2-01,2,19
9/22/2009,C-JP,CL-JPTO-01,1,0.4
9/22/2009,C-LCV,CL-LCVIN-01,2,10.6
9/22/2009,C-LCV,CL-LCVPS-01,8,18.6
9/22/2009,C-LCV,CL-LCVTO-01,4,7.6
9/23/2009,C-HP,CL-HPPS2-01,1,0.6
9/23/2009,C-JP,CL-JPPS2-01,2,7.4
9/23/2009,C-LCV,CL-LCVIN-01,2,2.4
9/23/2009,C-LCV,CL-LCVPS-01,11,29.8
9/23/2009,C-LCV,CL-LCVTO-01,6,11.4
9/23/2009,C-TD,CL-TDTO-01,1,2
9/24/2009,C-HP,CL-HPTO-01,1,0.4
9/24/2009,C-JP,CL-JPPS2-01,1,5.2
9/24/2009,C-JP,CL-JPTO-01,1,0.4
9/24/2009,C-LCV,CL-LCVIN-01,2,10.6
9/24/2009,C-LCV,CL-LCVPS-01,8,18.6
9/24/2009,C-LCV,CL-LCVTO-01,5,21.4
9/25/2009,C-HP,CL-HPPS2-01,1,0.6
9/25/2009,C-JP,CL-JPPS2-01,2,7.4
9/25/2009,C-LCV,CL-LCVIN-01,2,2.4
9/25/2009,C-LCV,CL-LCVPS-01,11,29.8
9/25/2009,C-LCV,CL-LCVTO-01,6,11.4
9/25/2009,C-TD,CL-TDTO-01,1,2
9/28/2009,C-HP,CL-HPPS2-01,1,0.6
9/28/2009,C-JP,CL-JPPS2-01,2,7.4
9/28/2009,C-LCV,CL-LCVIN-01,2,2.4
9/28/2009,C-LCV,CL-LCVPS-01,11,29.8
9/28/2009,C-LCV,CL-LCVTO-01,6,11.4
9/29/2009,C-HP,CL-HPTO-01,1,0.4
9/29/2009,C-JP,CL-JPPS2-01,1,5.2
9/29/2009,C-JP,CL-JPTO-01,1,0.4
9/29/2009,C-LCV,CL-LCVIN-01,2,10.6
9/29/2009,C-LCV,CL-LCVPS-01,8,18.6
9/29/2009,C-LCV,CL-LCVTO-01,5,21.4
9/29/2009,C-TD,CL-TDTO-01,1,2
9/30/2009,C-HP,CL-HPPS2-01,1,0.6
9/30/2009,C-JP,CL-JPPS2-01,2,7.4
9/30/2009,C-LCV,CL-LCVIN-01,3,4.4
9/30/2009,C-LCV,CL-LCVPS-01,11,29.8
9/30/2009,C-LCV,CL-LCVTO-01,6,11.4
10/1/2009,C-HP,CL-HPTO-01,1,0.4
10/1/2009,C-JP,CL-JPPS2-01,1,5.2
10/1/2009,C-JP,CL-JPTO-01,1,0.4
10/1/2009,C-LCV,CL-LCVIN-01,3,12.6
10/1/2009,C-LCV,CL-LCVPS-01,8,18.6
10/1/2009,C-LCV,CL-LCVTO-01,5,21.4
10/1/2009,C-TD,CL-TDTO-01,1,2
10/2/2009,C-HP,CL-HPPS2-01,1,0.6
10/2/2009,C-JP,CL-JPPS2-01,2,7.4
10/2/2009,C-LCV,CL-LCVIN-01,3,4.4
10/2/2009,C-LCV,CL-LCVPS-01,11,29.8
10/2/2009,C-LCV,CL-LCVTO-01,6,11.4
10/5/2009,C-HP,CL-HPPS2-01,1,0.6
10/5/2009,C-JP,CL-JPPS2-01,2,7.4
10/5/2009,C-LCV,CL-LCVIN-01,3,4.4
10/5/2009,C-LCV,CL-LCVPS-01,11,29.8
10/5/2009,C-LCV,CL-LCVTO-01,6,11.4
10/6/2009,C-HP,CL-HPTO-01,1,0.4
10/6/2009,C-JP,CL-JPPS2-01,1,5.2
10/6/2009,C-JP,CL-JPTO-01,1,0.4
10/6/2009,C-LCV,CL-LCVIN-01,3,12.6
10/6/2009,C-LCV,CL-LCVPS-01,8,18.6
10/6/2009,C-LCV,CL-LCVTO-01,5,21.4
10/6/2009,C-TD,CL-TDTO-01,1,2
10/7/2009,C-HP,CL-HPPS2-01,1,0.6
10/7/2009,C-JP,CL-JPPS2-01,2,7.4
10/7/2009,C-LCV,CL-LCVIN-01,3,4.4
10/7/2009,C-LCV,CL-LCVPS-01,11,29.8
10/7/2009,C-LCV,CL-LCVTO-01,6,11.4
10/8/2009,C-HP,CL-HPTO-01,1,0.4
10/8/2009,C-JP,CL-JPPS2-01,1,5.2
10/8/2009,C-JP,CL-JPTO-01,1,0.4
10/8/2009,C-LCV,CL-LCVIN-01,3,12.6
10/8/2009,C-LCV,CL-LCVPS-01,8,18.6
10/8/2009,C-LCV,CL-LCVTO-01,5,21.4
10/8/2009,C-TD,CL-TDTO-01,1,2
10/9/2009,C-HP,CL-HPPS2-01,1,0.6
10/9/2009,C-JP,CL-JPPS2-01,2,7.4
10/9/2009,C-LCV,CL-LCVIN-01,3,4.4
10/9/2009,C-LCV,CL-LCVPS-01,11,29.8
10/9/2009,C-LCV,CL-LCVTO-01,6,11.4
10/12/2009,C-HP,CL-HPPS2-01,1,0.6
10/12/2009,C-JP,CL-JPPS2-01,2,7.4
10/12/2009,C-LCV,CL-LCVIN-01,3,4.4
10/12/2009,C-LCV,CL-LCVPS-01,11,29.8
10/12/2009,C-LCV,CL-LCVTO-01,6,11.4
10/13/2009,C-HP,CL-HPTO-01,1,0.4
10/13/2009,C-JP,CL-JPPS2-01,1,5.2
10/13/2009,C-JP,CL-JPTO-01,1,0.4
10/13/2009,C-LCV,CL-LCVIN-01,3,12.6
10/13/2009,C-LCV,CL-LCVPS-01,8,18.6
10/13/2009,C-LCV,CL-LCVTO-01,5,21.4
10/13/2009,C-TD,CL-TDTO-01,1,2
10/14/2009,C-HP,CL-HPPS2-01,1,0.6
10/14/2009,C-JP,CL-JPPS2-01,2,7.4
10/14/2009,C-LCV,CL-LCVIN-01,3,4.4
10/14/2009,C-LCV,CL-LCVPS-01,11,29.8
10/14/2009,C-LCV,CL-LCVTO-01,6,11.4
10/15/2009,C-HP,CL-HPTO-01,1,0.4
10/15/2009,C-JP,CL-JPPS2-01,1,5.2
10/15/2009,C-JP,CL-JPTO-01,1,0.4
10/15/2009,C-LCV,CL-LCVIN-01,3,12.6
